mis x mis y mis tiempos
0.746281 0.74614 0.00626
0.747016 0.746875 0.00627
0.747751 0.747609 0.00628
0.748484 0.748342 0.00629
0.749217 0.749074 0.0063
0.749949 0.749806 0.00631
0.75068 0.750537 0.00632
0.751411 0.751267 0.00633
0.752141 0.751996 0.00634
0.75287 0.752725 0.00635
0.753598 0.753453 0.00636
0.754326 0.75418 0.00637
0.755053 0.754906 0.00638
0.755779 0.755632 0.00639
0.756504 0.756357 0.0064
0.757228 0.757081 0.00641
0.757952 0.757804 0.00642
0.758675 0.758527 0.00643
0.759398 0.759249 0.00644
0.760119 0.75997 0.00645
0.76084 0.760691 0.00646
0.76156 0.76141 0.00647
0.76228 0.762129 0.00648
0.762998 0.762847 0.00649
0.763716 0.763565 0.0065
0.764433 0.764282 0.00651
0.76515 0.764998 0.00652
0.765866 0.765713 0.00653
0.766581 0.766428 0.00654
0.767295 0.767142 0.00655
0.768009 0.767855 0.00656
0.768721 0.768567 0.00657
0.769434 0.769279 0.00658
0.770145 0.76999 0.00659
0.770856 0.7707 0.0066
0.771566 0.77141 0.00661
0.772275 0.772118 0.00662
0.772984 0.772827 0.00663
0.773691 0.773534 0.00664
0.774399 0.774241 0.00665
0.775105 0.774947 0.00666
0.775811 0.775652 0.00667
0.776516 0.776357 0.00668
0.77722 0.77706 0.00669
0.777924 0.777764 0.0067
0.778627 0.778466 0.00671
0.779329 0.779168 0.00672
0.78003 0.779869 0.00673
0.780731 0.780569 0.00674
0.781431 0.781269 0.00675
0.782131 0.781968 0.00676
0.782829 0.782666 0.00677
0.783527 0.783364 0.00678
0.784225 0.784061 0.00679
0.784922 0.784757 0.0068
0.785617 0.785453 0.00681
0.786313 0.786147 0.00682
0.787007 0.786842 0.00683
0.787701 0.787535 0.00684
0.788395 0.788228 0.00685
0.789087 0.78892 0.00686
0.789779 0.789611 0.00687
0.79047 0.790302 0.00688
0.791161 0.790992 0.00689
0.791851 0.791682 0.0069
0.79254 0.79237 0.00691
0.793228 0.793058 0.00692
0.793916 0.793746 0.00693
0.794603 0.794433 0.00694
0.79529 0.795119 0.00695
0.795976 0.795804 0.00696
0.796661 0.796489 0.00697
0.797345 0.797173 0.00698
0.798029 0.797856 0.00699
0.798713 0.798539 0.007
0.799395 0.799221 0.00701
0.800077 0.799902 0.00702
0.800758 0.800583 0.00703
0.801439 0.801263 0.00704
0.802119 0.801943 0.00705
0.802798 0.802621 0.00706
0.803476 0.8033 0.00707
0.804154 0.803977 0.00708
0.804832 0.804654 0.00709
0.805508 0.80533 0.0071
0.806184 0.806006 0.00711
0.80686 0.80668 0.00712
0.807534 0.807355 0.00713
0.808208 0.808028 0.00714
0.808882 0.808701 0.00715
0.809555 0.809374 0.00716
0.810227 0.810045 0.00717
0.810898 0.810716 0.00718
0.811569 0.811387 0.00719
0.812239 0.812056 0.0072
0.812909 0.812725 0.00721
0.813578 0.813394 0.00722
0.814246 0.814062 0.00723
0.814914 0.814729 0.00724
0.815581 0.815396 0.00725
0.816247 0.816062 0.00726
0.816913 0.816727 0.00727
0.817578 0.817392 0.00728
0.818243 0.818056 0.00729
0.818907 0.818719 0.0073
0.81957 0.819382 0.00731
0.820233 0.820044 0.00732
0.820895 0.820706 0.00733
0.821556 0.821367 0.00734
0.822217 0.822027 0.00735
0.822877 0.822687 0.00736
0.823537 0.823346 0.00737
0.824196 0.824004 0.00738
0.824854 0.824662 0.00739
0.825512 0.825319 0.0074
0.826169 0.825976 0.00741
0.826825 0.826632 0.00742
0.827481 0.827287 0.00743
0.828137 0.827942 0.00744
0.828791 0.828596 0.00745
0.829445 0.82925 0.00746
0.830099 0.829903 0.00747
0.830752 0.830555 0.00748
0.831404 0.831207 0.00749
0.832056 0.831858 0.0075
0.832707 0.832509 0.00751
0.833357 0.833159 0.00752
0.834007 0.833808 0.00753
0.834656 0.834457 0.00754
0.835305 0.835105 0.00755
0.835953 0.835753 0.00756
0.8366 0.8364 0.00757
0.837247 0.837046 0.00758
0.837894 0.837692 0.00759
0.838539 0.838337 0.0076
0.839184 0.838982 0.00761
0.839829 0.839626 0.00762
0.840473 0.840269 0.00763
0.841116 0.840912 0.00764
0.841759 0.841554 0.00765
0.842401 0.842196 0.00766
0.843043 0.842837 0.00767
0.843684 0.843478 0.00768
0.844324 0.844117 0.00769
0.844964 0.844757 0.0077
0.845603 0.845396 0.00771
0.846242 0.846034 0.00772
0.84688 0.846671 0.00773
0.847518 0.847308 0.00774
0.848155 0.847945 0.00775
0.848791 0.848581 0.00776
0.849427 0.849216 0.00777
0.850062 0.849851 0.00778
0.850697 0.850485 0.00779
0.851331 0.851119 0.0078
0.851964 0.851752 0.00781
0.852597 0.852384 0.00782
0.85323 0.853016 0.00783
0.853862 0.853647 0.00784
0.854493 0.854278 0.00785
0.855124 0.854908 0.00786
0.855754 0.855538 0.00787
0.856383 0.856167 0.00788
0.857012 0.856796 0.00789
0.857641 0.857423 0.0079
0.858269 0.858051 0.00791
0.858896 0.858678 0.00792
0.859523 0.859304 0.00793
0.860149 0.85993 0.00794
0.860775 0.860555 0.00795
0.8614 0.861179 0.00796
0.862024 0.861804 0.00797
0.862648 0.862427 0.00798
0.863272 0.86305 0.00799
0.863895 0.863672 0.008
0.864517 0.864294 0.00801
0.865139 0.864916 0.00802
0.86576 0.865536 0.00803
0.866381 0.866156 0.00804
0.867001 0.866776 0.00805
0.867621 0.867395 0.00806
0.86824 0.868014 0.00807
0.868859 0.868632 0.00808
0.869477 0.869249 0.00809
0.870094 0.869866 0.0081
0.870711 0.870483 0.00811
0.871327 0.871099 0.00812
0.871943 0.871714 0.00813
0.872558 0.872329 0.00814
0.873173 0.872943 0.00815
0.873788 0.873557 0.00816
0.874401 0.87417 0.00817
0.875014 0.874783 0.00818
0.875627 0.875395 0.00819
0.876239 0.876006 0.0082
0.876851 0.876617 0.00821
0.877462 0.877228 0.00822
0.878072 0.877838 0.00823
0.878682 0.878447 0.00824
0.879292 0.879056 0.00825
0.879901 0.879665 0.00826
0.880509 0.880273 0.00827
0.881117 0.88088 0.00828
0.881724 0.881487 0.00829
0.882331 0.882093 0.0083
0.882938 0.882699 0.00831
0.883543 0.883304 0.00832
0.884149 0.883909 0.00833
0.884754 0.884513 0.00834
0.885358 0.885117 0.00835
0.885962 0.88572 0.00836
0.886565 0.886323 0.00837
0.887168 0.886925 0.00838
0.88777 0.887527 0.00839
0.888371 0.888128 0.0084
0.888973 0.888728 0.00841
0.889573 0.889329 0.00842
0.890173 0.889928 0.00843
0.890773 0.890527 0.00844
0.891372 0.891126 0.00845
0.891971 0.891724 0.00846
0.892569 0.892322 0.00847
0.893167 0.892919 0.00848
0.893764 0.893515 0.00849
0.89436 0.894111 0.0085
0.894956 0.894707 0.00851
0.895552 0.895302 0.00852
0.896147 0.895896 0.00853
0.896742 0.89649 0.00854
0.897336 0.897084 0.00855
0.897929 0.897677 0.00856
0.898522 0.89827 0.00857
0.899115 0.898862 0.00858
0.899707 0.899453 0.00859
0.900299 0.900044 0.0086
0.90089 0.900635 0.00861
0.90148 0.901225 0.00862
0.902071 0.901814 0.00863
0.90266 0.902404 0.00864
0.903249 0.902992 0.00865
0.903838 0.90358 0.00866
0.904426 0.904168 0.00867
0.905014 0.904755 0.00868
0.905601 0.905342 0.00869
0.906188 0.905928 0.0087
0.906774 0.906513 0.00871
0.90736 0.907099 0.00872
0.907945 0.907683 0.00873
0.90853 0.908267 0.00874
0.909114 0.908851 0.00875
0.909698 0.909434 0.00876
0.910281 0.910017 0.00877
0.910864 0.910599 0.00878
0.911446 0.911181 0.00879
0.912028 0.911762 0.0088
0.912609 0.912343 0.00881
0.91319 0.912924 0.00882
0.913771 0.913503 0.00883
0.914351 0.914083 0.00884
0.91493 0.914662 0.00885
0.915509 0.91524 0.00886
0.916088 0.915818 0.00887
0.916666 0.916396 0.00888
0.917243 0.916973 0.00889
0.91782 0.917549 0.0089
0.918397 0.918125 0.00891
0.918973 0.918701 0.00892
0.919549 0.919276 0.00893
0.920124 0.919851 0.00894
0.920699 0.920425 0.00895
0.921273 0.920999 0.00896
0.921847 0.921572 0.00897
0.92242 0.922145 0.00898
0.922993 0.922717 0.00899
0.923566 0.923289 0.009
0.924138 0.92386 0.00901
0.924709 0.924431 0.00902
0.92528 0.925002 0.00903
0.925851 0.925572 0.00904
0.926421 0.926141 0.00905
0.92699 0.92671 0.00906
0.92756 0.927279 0.00907
0.928128 0.927847 0.00908
0.928697 0.928415 0.00909
0.929264 0.928982 0.0091
0.929832 0.929549 0.00911
0.930399 0.930115 0.00912
0.930965 0.930681 0.00913
0.931531 0.931246 0.00914
0.932097 0.931811 0.00915
0.932662 0.932376 0.00916
0.933227 0.93294 0.00917
0.933791 0.933504 0.00918
0.934354 0.934067 0.00919
0.934918 0.934629 0.0092
0.935481 0.935192 0.00921
0.936043 0.935754 0.00922
0.936605 0.936315 0.00923
